代號,名稱,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010
2399,映泰,0,0.8,0,0,0,0.6,0.5,1.5,1.27,1.7
2405,浩鑫,0,0,0.12,0,0,0.7,0.5,0,0,0
2406,國碩,0,0,0,0,0,0,0,0.5,1.5,0.5
2409,友達,0.5,1.5,0.56,0.35,0.5,0.15,0,0,0.4,0
2413,環科,0,0,0,0.5,0,0,0,0,0.5,0
2424,隴華,0,0,0,0,0,0,0,0,0,0
2429,銘旺科,0,0,0,0,0,0,0,0,0,0
2431,聯昌,0,0,0.77,0.27,0.18,0,0,0,0.2,0.3
2434,統懋,0,0,0,0,0,0,0,0,0,0
2438,翔耀,0,0,0,0,0,0,0,0,0,0
2440,太空梭,0,0,0,0,0,0,0,0,0,0.67
2442,新美齊,0.5,0,0.01,0.05,0.03,0.05,0.05,0,1.3,0
2443,億麗,0,0,0,0,0,0,0,0,0,0
2444,兆勁,0,0.1,0.43,0.15,0.5,0,0,0,0,0
2448,晶電,0.3,0.8,0,0,0.83,0.45,0.54,1.1,4.48,1.8
2457,飛宏,0,0,0,0,0.48,0.49,1,3.59,3.85,2.83
2460,建通,0,0,0,0,0.2,0,0.23,0.8,1.2,1.5
2461,光群雷,0.41,0.56,0.82,0.5,0.42,0.65,0.41,0,0.2,0.35
2465,麗臺,0,0,0,0,0,0,0,0,0,0
2466,冠西電,0,0,0,0,0,0,0,0,0,0
2482,連宇,0,0,0.32,0.15,0,0,0,0,0,0.5
2485,兆赫,0.5,0.4,1.4,2,1.5,1.6,1.3,2,2.5,2.5
2486,一詮,0,0,0,0,0.75,0.75,0.5,0,1.25,2.49
2489,瑞軒,0,0,1.7,1.8,1.6,2.21,2.49,2,1.98,1.98
2491,吉祥全,0,0,0,0,0,0,0,0,0,0
2497,怡利電,0,0,0.5,1.5,3,2,0.6,0,0,0
2498,宏達電,0.38,0,0,0,0.38,0,2,40,37,26
2506,太設,0.16,0.15,0.1,0.2,0.4,0.21,0.1,0.1,0,0
2514,龍邦,0.25,0.25,0.35,0.21,0.3,0.4,0.2,0,0.6,0.5
2516,新建,0,0,0.25,0.3,0.3,0.1,0.31,0.3,0.14,0
2524,京城,0,2,0,0,0.8,0,0,0.5,0.2,0.2
2528,皇普,0,0,0,0,0.2,0.3,0,0,0,0
2537,聯上發,0,0,0.4,0.8,0.2,0.2,0,0,0,0
2540,愛山林,0,0,0,0,0,0,0,0,0,0
2543,皇昌,0,0,0.3,0.31,0,0,0,0,0,0
2603,長榮,0,0.2,0,0,0.1,0,0,0,1,0
2609,陽明,0,0,0,0,0,0,0,0,1.25,0
2610,華航,0.21,0.22,0,0.46,0,0,0,0,0.4,0
2611,志信,0.41,0.1,0,0.15,0.2,0.41,0.5,0,0,0.2
2702,華園,0.2,0,0.15,0.12,0.15,0.1,0.2,0.3,0.21,0.15
2704,國賓,0.4,0.4,0.7,0.7,0.7,0.5,0.4,0.5,0.4,0.2
2705,六福,0,0,0,0.05,0.17,0,0,0,0,0
2712,遠雄來,0,0.11,0.5,0.85,1,0.55,0.4,0,,
2718,晶悅,0,0.2,0.5,0.7,0.5,0,1,1.5,0.95,0.45
2719,燦星旅,0,0,0,0,0.72,1.56,0.35,0.1,1.63,0
2724,富驛-KY,0,0,0,0,0,0,0.5,0,0,0
2734,易飛網,0,0,0,0.5,0.4,1,0.6,,,
2736,高野,0.1,0.1,0.3,2.5,0.5,0.5,,,,
2740,天蔥,0,0,0,1.47,3.06,2.59,,,,
2841,台開,0,0,0,0.2,0.2,0.2,0,0,0,0
2867,三商壽,0,0,0,0,0.3,0,0,0,0.22,0
2911,麗嬰房,0,0.52,0,0,0,0,0.7,1,1,0.7
2913,農林,0.3,0.49,0.5,0.5,0.61,0.5,0,0.25,0.19,0.12
2924,東凌-KY,0,0,0.5,0.5,2.2,3.15,3,2.8,1,0
2936,客思達-KY,0,0.3,4,0.7,,,,,,
3011,今皓,0,0,0,0,0,0,0.1,0.1,0,0
3018,同開,0,0,0,0,0.51,0,0.4,0.4,0.4,0
3027,盛達,0,0,0.01,0.15,0.3,0.15,0.15,0.3,0.1,0.9
3041,揚智,0,0,0,0,0.79,2.3,2,1.78,2.6,1.93
3043,科風,0,0,0,0,0,0,0,0,1.1,0
3046,建碁,0.3,0,0,0,0,0,0,0,0,0
3051,力特,0,0,0,0,0,0,0,0,0,0
3054,立萬利,0,0.4,0.11,0,0.12,1.5,0,0,1.36,0.21
3057,喬鼎,0,0,0,0.3,1.99,1.6,0.39,0,0,0.77
3060,銘異,0,0.6,1.5,3.8,2.2,2.1,4.48,3.6,4.1,2.31
3064,泰偉,0,0,0,0,0,0,0.1,0,0,0
3066,李洲,0,0,0,0,0,0,0,0,0,0
3067,全域,0,0,0,0,0,0,0,0.6,2.1,0
3073,凱柏實業,0,0,0,0,0,0,0,0,0,0.18
3083,網龍,0,0,0,0,0,0,0.55,3.3,9.35,10.6
3085,新零售,0,0,0,0,0,0,0,0,0,0
3086,華義,0,0,0,0,0,0,0,0.65,0,0
3089,元炬,0,0,0,0,0,0,0.3,0,0.3,0
3095,及成,0,0,0,0,0,0,0,0,0,0
3115,寶島極,0,0,0,0,0,0,0,0,0,0
3122,笙泉,0,0.2,0.51,0.78,1,0.71,0.3,0.3,0.55,0.34
3149,正達,0,0,0,0,0,0,1,1.8,0.2,0
3162,精確,0,0,0,0,0,0,0.06,0.16,0.22,0.36
3176,基亞,0,0,0,0,0,0,0,0,0,0
3191,和進,0,0,0,0,0,0,0,0.1,0,0
3202,樺晟,0,0,0.2,0,0.2,0,0,0,0.2,1.1
3205,佰研,0,1.6,4,2.92,0,0,0,0,0,0
3207,耀勝,0,0,0,0,0,0,0,0.2,0.1,0.1
3224,三顧,0,0,0,0,0,0,0,0,0,0
3228,金麗科,0,0,0,0,0,0,0,0,0,0
3229,晟鈦,0,0,0,0,0,0,0,0.32,0.4,0.1
3230,錦明,0,0,0,0,0,0,0,0,0,0
3234,光環,0,0,1,5,2.56,0.95,0.1,1.49,1,0.51
3252,海灣,0.5,0,0,0,0,0,0,0,0,0
3259,鑫創,0,0,0,0,0,0,0,0,0,0.4
3268,海德威,0,0,0,0,0.1,0,0,0,0,0
3276,宇環,0,0.2,0.5,0.1,0.3,0,0,0,0,0
3284,太普高,0.3,1.04,0.7,0.7,0,0.54,0.69,0,1,1
3287,廣寰科,0,0,0,0,0,0,0,0,1.3,1.1
3288,點晶,0,0,0,0,0,0,0,0,0,0
3308,聯德,0,0,0,0,0,0,0,0,0,0.68
3311,閎暉,0,0,0,0.59,1.27,1,3.4,5.1,6.15,4.4
3313,斐成,0,0,0,0,0,0,0,0,0,0
3321,同泰,0,0,0,1.73,1.2,0.5,,,0,0
3322,建舜電,0.25,0,0,0,0.37,0,0,0,0,0.5
3339,泰谷,0,0,0,0,0,0,0,0,1,0
3346,麗清,1.5,2.5,3,0.5,0.3,0.3,0.2,0.3,,
3356,奇偶,0,0,0.99,4,5.4,7.2,6.7,7,4.98,8
3362,先進光,0.5,0.03,0.3,0,1.01,0,0,0,0,0
3372,典範,0,0,0,0,0,0,0,0,0,0
3374,精材,0,0,0,0.5,1.06,0.55,0.1,0.1,1,0.1
3379,彬台,0,0,0,0,0.6,0.5,2.2,3.5,1,0.7
3383,新世紀,0,0,0,0,0,0,0,0,0,0
3419,譁裕,0,0,0.42,0,0,0,0.07,0,0,0
3437,榮創,0,0.6,0.35,1.5,1.55,2.5,0.5,,,
3438,類比科,0,0,0,0.3,1.98,1.2,1.2,1.2,3.2,2
3465,進泰電子,0,0,0,0,0,0,0,0,0,0
3494,誠研,0,0,0,0,0.29,0,0,1,0.48,1.28
3498,陽程,0,0.5,0.5,2.28,2.2,4.3,0.8,0,0,0.4
3504,揚明光,0.5,0,0,0.56,1.48,1.88,2.1,3.9,3.75,3.3
3508,位速,0,0,0,0,0,0,4,4.5,0.73,0
3511,矽瑪,0,0,0,0.8,0,1,0.55,1.5,5,2
3512,皇龍,0,0,0,0,0,0,0.2,0,0,0
3516,亞帝歐,0,0,0,0,0,0,0,0,0,0.5
3518,柏騰,0,0,0.51,1.04,2,1,0.4,0.5,2.5,5.5
3520,振維,0,0,0,0,0,0,0,0,0,0.5
3521,鴻翊,0,0,0,0,0,0,0,0,0,0
3522,御頂,0,0,0,0,0.5,0.5,0.5,0.5,1.2,0.3
3523,迎輝,0,0,0,0,0,0,0,0,0,0
3536,誠創,0,0,0,0,0,0,0,0,0,0
3552,同致,0,2,7.47,5.23,3.4,3,1.65,2.2,1.76,0.6
3555,重鵬,0,1.2,0.1,0,0,0,0,4.2,7.79,0.05
3557,嘉威,0,0,0,0,0,0,0,0,0,0.12
3576,聯合再生,0,0,0,0,0.2,0.3,0,0,4.61,0
3593,力銘,0,0,0,0,0,0,0,0,1,2.8
3607,谷崧,0.5,0.8,1.5,4.2,4.15,3.19,2.94,3,4,4
3609,東林,0.5,0.2,0,0,0,0,0,0.6,1.2,1
3615,安可,0.3,0.6,0.1,0.3,0,0.5,1.5,2.3,0.2,0.1
3623,富晶通,2.5,3.19,4,5.42,3,1.4,0,0,0,0.7
3629,地心引力,0,0,0,0,0,0,0,0,0.49,0.89
3630,新鉅科,0,0,0,0,0,1,0,1.01,3.05,0.6
3631,晟楠,0,0,0,0,0,0,1,3.16,3.09,1.31
3632,研勤,0,0,0,0,0,0.26,0.1,0.2,1,0.55
3642,駿熠電,0,0,0,0,0.37,0.5,0.52,3,1.5,0.2
3664,安瑞-KY,0,0,0,0,0,0,0,0.49,0,0
3666,光耀,0,1.3,1,1,3,0.6,0.18,0,0,0
3673,TPK-KY,0,3,0,0,0.47,4.98,20.91,19.73,0,
3682,亞太電,0,0,0,0,0,0.46,0.7,0,0,0
3686,達能,0,0,0,0,0,0,0,0,1,0
3693,營邦,0,0,3,5.3,5.66,4.2,1.5,1,0.6,0.35
3694,海華,0,0,0,0,0,0,0,0,1.5,1.5
3698,隆達,0.2,0.2,0,0.65,1.06,1.24,0.43,0,1,0
3701,大眾控,0,0,0,0,0,0,0,0,0,0
3704,合勤控,0,0,0.2,0,0.15,0.3,0,1.1,0.63,0
3707,漢磊,0.15,0,0,0,0,,,,,
3710,連展投控,0,0,,,,,,,,
3712,永崴投控,2.5,,,,,,,,,
4102,永日,0,0,0,0,0.3,0,0.3,1.8,1.5,1
4108,懷特,0,0,0,0,0,0,0,0,0,0
4109,加捷生醫,0,0,0.08,0.2,0.2,0.29,0.4,0,0,0.5
4113,聯上,0.3,0.11,0.13,0.81,0.95,2.23,1.2,0.14,0,0
4127,天良,0,0,0,0.3,0.7,1,0.2,0,0,0.2
4128,中天,0,0,0,0,0,0,0,0.1,0.3,0
4131,晶宇,0,0,0,0,0,0,0,0,0,0
4141,龍燈-KY,0,0,1.2,0,0.7,0.6,1.1,1,,
4142,國光生,0,0,0,0,0,0,0,0,0,0
4147,中裕,0,0,0,0,0,0,0,0,0,
4152,台微體,0,0,0,0,0,0,0,0,0,
4153,鈺緯,1.48,0,0,3,2.59,1.97,0.48,0.5,0.2,
4154,康樂-KY,0,0,0,0,1,0.53,2.2,1.58,0,
4157,太景*-KY,0,0,0,0,0,0,,,,
4167,展旺,0,0,0,0,0,0,0,0,,
4168,醣聯,0,0,0,0,0,0,0.02,0.02,,
4171,瑞基,0,0,0,0,0,0,0,,,
4174,浩鼎,0,0,0,0,0,0,0,0,,
4188,安克,0,0,0,0,0,0,0,,,
4192,杏國,0,0,0,0,0,0,0,,,
4198,環瑞醫,0,0,0,0,0,0,,,,
4304,勝昱,0,0,0,0,0,0,0,0,0,0
4402,福大,0,0,0,0,0,0,0,0,0,0
4406,新昕纖,0,0,0,0,0,0,0,0.5,0.2,0
4414,如興,0,0,0,0,0,0,0,0,0,0
4419,元勝,0,0,0,0,0,0,0,0,0,0
4429,聚紡,0,0,0.5,0.5,0.5,0.5,0.5,3.2,3.2,2
4432,銘旺實,1.16,0.93,2.4,4,4,3,3.5,1.8,1.8,
4503,金雨,0.5,0,0,0,0,0,0,0,0,0
4510,高鋒,0.65,0.55,0.7,0.8,1.2,0.6,0.2,0.5,0,0
4513,福裕,0.8,0,0,0.5,0,0,0,0,0,0
4523,永彰,0,0.1,0.2,0.2,0.3,0.2,0.2,0.7,0.5,0.3
4529,淳紳,0,0,0,0,0,0.41,0,0,0,0
4530,宏易,0,0,0,0,0,0,0,0,0,0
4534,慶騰,0,0.3,0.51,0.49,0.6,0,0,0,0.5,0
4540,全球傳動,3.6,1.2,0.3,0,0.5,0,0,,,
4562,穎漢,1.5,2,1.5,1,,,,,,
4563,百德,3,5.5,3,4,,,,,,
4609,唐鋒,0,0,0,0,0,0,0,0,0.96,1.9
4702,中美實,0,0,0,0,0,0,0,0,0,0
4712,南璋,0,0,0,0,0,0,1.47,0.35,0,0
4725,信昌化,0,0,0,0,0,0,0.4,6.35,8.31,1.02
4726,永昕,0,0,0,0,0,0,0,0,0,0
4729,熒茂,0,0,0,0,0,0,0,0,0,0
4743,合一,0,0,0,0,0.1,0.2,0,0.1,0,0.12
4746,台耀,0.5,2,2.88,1.98,1.98,0,0,3.5,3.5,3.5
4804,大略-KY,0,0.5,3,0.99,0.5,,,,,
4806,昇華,0,0,0.2,1.5,2,0,,,,
4807,日成-KY,4,3,3,4.98,,,,,,
4903,聯光通,0,0,0,0.16,0.32,0,0.46,0.25,0,0.45
4911,德英,0,0,0,0,0.1,0,0,0,0,0
4924,欣厚-KY,0,0,0,0,0,0,0,1.52,1,0
4934,太極,0,0,0,0.53,0.44,0.5,0,0,0.45,0
4944,兆遠,0,0,0,0,0.12,0,0,0,1.32,0.1
4946,辣椒,0,0.5,0,0,0,0.5,0.5,1,2,
4950,牧東,0,0,1.05,0.52,0.58,0,0,0,0.39,
4956,光鋐,0,0.5,0,0,0.5,0.5,0.6,0.6,0.79,
4960,誠美材,0,0,0,0.5,2.5,0.5,1.75,1.8,1.5,
4976,佳凌,0,0,0,0,0.31,0.31,1.82,1.3,0,
4979,華星光,0,0,0,3.01,1,0.5,0.5,0.3,0.2,
5011,久陽,1,0,0.5,0.53,1.6,0.78,1.2,1.8,0,0
5014,建錩,0,0.3,0.8,0,0.45,0.15,0.3,0.1,0.2,0.1
5202,力新,0.43,0,0,0,0,0,0,0,0,0
5205,中茂,,,0,0,0,0,0,0,0.27,1.1
5210,寶碩,0,0,0,0,0.31,0,0,0.1,0.5,0.5
5213,亞昕,2,0.97,0.5,1.2,1.1,1.19,0.6,1.25,0.62,0
5227,立凱-KY,0,0,0,0,0,0,0,0,,
5251,天鉞電,0,0.6,2,2.01,3.49,2.5,4,1.4,0.5,
5258,虹堡,0,0.4,2,0.5,0.5,0.5,0.8,1,1,
5272,笙科,0,1.5,1.4,1.02,2.5,3.01,2.31,2.07,0,
5276,達輝-KY,0.54,0.67,2,2,2,,,,,
5301,寶得利,0,0,0,0.15,0.15,0,0,0,0,0
5302,太欣,0,0,0,0,0,0,0,0,0,0
5304,鼎創達,0,0,0,0,0,0,0,0,0,0
5309,系統電,0,0,0,0,0,0,0,0,0,0
5310,天剛,0,0,0,0.3,0,0,0,0,0,0
5314,世紀,0,0,0,0,0,0,0,0,0,0
5321,友銓,0,0,0,0,0,0,0,0,0,0
5324,士開,0,0,0,0,0,0,1,1,0.3,0
5328,華容,0,0,0.31,0,0,0,0,0.26,0.09,0
5340,建榮,0,0,0,0,0,0,0,0,0,0
5344,立衛,0,0,0,0,0,0,1.03,0.39,0.93,1.15
5345,天揚,0,0,0,0.3,0,0,0,0,0,0
5348,系通,,,0,0,0,0,0,0,0,0
5349,先豐,0,0,1.24,2.57,3.14,2.7,1.93,1,0.8,0.43
5351,鈺創,0,0,0,0,0.2,0,0,0,0.12,0.06
5355,佳總,0,0,0,0,0.35,0,0,0,0,0
5364,力麗店,0,0,1,1,0,0,0,0,0,0
5381,合正,0,0,0,0,0,0,0,0,0,0
5383,金利,0,0,0,0,0.5,0.2,0,0.2,0.7,0.5
5426,振發,1,0,1,0.6,1,1,1,0.64,0.9,1.73
5432,達威,0.5,0,0,0,0,0,0,0,0,0
5450,寶聯通,0,0,0,0,0,0,0,0,0,0
5455,昇益,0,0,0,0,0,0,0,0,0,0
5468,凱鈺,0,0,0,0,0,0,0,0,0,0
5475,德宏,0,0,0,0,0,0,0,0.51,0,0
5481,新華,0.41,0,0,0,0,0,0,0,0,0
5484,慧友,0,0,0,0,0,0,0,0,0,1.6
5488,松普,1.35,0,0.08,0,0,0,0,0,0,0.3
5521,工信,0,0.6,0.2,0,0,0.25,0.3,0.5,0.3,0
5529,志嘉,0,0,0,0,0.25,0.8,1.5,0,0,0.05
5531,鄉林,0,0,0,0,0,0,0,0,0,0
5603,陸海,0,0.6,0.7,1.1,1.5,0.1,0,0.63,0,0
5608,四維航,0,0,0,0,0.51,1,1,1.5,3,4
5701,劍湖山,0,0,0,0,0,0,0,0,0,0
5703,亞都,0,0.2,0.2,0.5,0.35,0.5,0.5,0.5,0.25,0
5902,德記,0,0,0,0,0,0,0,0,0,0
5906,台南-KY,0,0,0,0,0,0,0,0.24,0.55,
6021,大慶證,1,0.35,0,0,0,0.7,0.35,0,0.4,0
6101,寬魚國際,0,0,0,0,0.13,0,0,0,0,0
6103,合邦,0,0,0,0,0,0,0,0,0,0
6109,亞元,0.1,0.5,1,1.2,0.8,0,0,0,0,0.36
6113,亞矽,0,0,0,0,0,0,0,0,0,0
6116,彩晶,0.3,0.5,0.5,0,0,0.15,0,0,0,0
6117,迎廣,0,1.2,0,0,0.3,0.25,0.2,0.4,0.3,0.2
6118,建達,0,0,0,0,0,0.2,0.3,0.2,0.25,0.3
6120,達運,0.34,0.4,0.28,0.21,0.8,0,0.21,0.49,1.65,0.99
6124,業強,0,0,0,0,0,0,0,0,0,0
6127,九豪,0,0.25,0.3,0,0,0,0,0.3,0.52,0
6129,普誠,0,0,0,0,0,0,0.2,0.5,1,0.6
6130,星寶國際,0,0,0,0,2,1,3.25,0,0,0
6131,鈞泰,0,0.01,0,0,0,0.32,0.6,0.4,0.42,1.2
6134,萬旭,0,0,0,0,0,0,0,0,0.5,3.5
6140,訊達,0,0,0,0,0,0,0,0.15,0.1,0
6142,友勁,0,0,0.56,0,0,0.4,0.55,0,0.1,0.12
6144,得利影,0,0,0,0,0,0,0,0,0,0
6150,撼訊,2,5,0,0,0,0,0,0.5,2,2.5
6152,百一,0,0,0,0,0,1.5,1.5,1.51,1.81,1.19
6160,欣技,0.73,0,1,1,1,0.6,1,2.3,2.5,1.5
6164,華興,0.2,0.4,0.85,0.54,0.85,1,0.3,0.5,0.49,0.5
6165,捷泰,0,0,0,0,0,0,0,0,0,0.05
6167,久正,0,0,0,0,0,0,0,0,0,0
6168,宏齊,1,1,0,0,1.4,0.11,0,0.15,0.8,0.68
6169,昱泉,0,0,0,0,0,0,0,1,0,8.9
6174,安碁,1,0.5,1,1,1.2,1.2,0.3,0.1,0.25,0
6198,凌泰,0,0,0,0,0,0,0,0,0,0
6209,今國光,0,0,0.5,0,0,0.6,1.6,1.2,1,0
6212,理銘,3,1.5,1.5,1.5,0,0,0,0,0,0
6222,上揚,0,0,0,0,0,0,0,0,0,0
6225,天瀚,0,0,0,0,0,0,0,0,0,0
6228,全譜,0,0,0,0,0,0,0,0,0,0
6233,旺玖,0,0,0,0,0,0,0,0,0,0
6235,華孚,0.5,0.3,1.99,0,0,0,0,0,0,0
6236,康呈,0,0,0,0,0,0,0,0,0,0
6240,松崗,0,0,0,0,0,0,0,0,0,0
6241,易通展,0,0,0,0,1.8,1.5,1.6,0,0,0
6243,迅杰,0,0,0,0,0,0,0,0,1.65,1.65
6244,茂迪,0,0,0,0,0,0.5,0,0,5.5,0.9
6246,臺龍,0,0,0,0,0,0,0,0,0,0
6247,淇譽電,0,0.2,0.15,0.5,0.1,0,0.2,0.2,0.45,0.75
6251,定穎,0,0,0,0,0,0,0,0.25,0.1,2
6259,百徽,0,0,0,0,0,0,0,0,0,0
6264,富裔,0,0,0,0,0,0,0,0,0,0
6265,方土昶,0,0,0,0.55,0.87,0.38,0,0.08,0,0
6275,元山,0,0.6,0.6,0.39,0.47,0,0,0,0.5,0
6283,淳安,0,0,0.5,0,0,0,0,0,0,0
6287,元隆,0,0,0,0,0,0,0,0,0,0
6289,華上,0,0,0,0,0,0,0,0,0,0
6291,沛亨,0,0,0,0,0,0,0,0,0,0
6404,通訊-KY,0,0,0,0.2,1.53,0.79,1,,,
6419,京晨科,0,0,0,0,0,6.08,3.56,,,
6431,光麗-KY,0,0,0,0,2.5,2.5,,,,
6443,元晶,0,0,0,0,0,0,,,,
6446,藥華藥,0,0,0,0,0,0,,,,
6461,益得,0,0,0,0,0,,,,,
6465,威潤,1,0.99,2.35,1.92,0.92,,,,,
6482,弘煜科,0,0,0.99,1.76,0,1.92,,,,
6492,生華科,0,0,0,0,0,0,,,,
6497,亞獅康-KY,0,0,0,0,,,,,,
6499,益安,0,0,0,0,0,,,,,
6512,啟發電,0.47,0.46,2.28,2.83,2.29,,,,,
6535,順藥,0,0,0,0,0,,,,,
6541,泰福-KY,0,0,0,0,,,,,,
6542,隆中,3,0,2.37,0.4,0.03,,,,,
6547,高端疫苗,0,0,0,0,,,,,,
6573,虹揚-KY,0.25,1,1,,,,,,,
6576,逸達,0,0,0,0,,,,,,
6589,台康生技,0,0,0,,,,,,,
6649,台生材,0,0,,,,,,,,
8011,台通,0,0,0.54,0,1.02,1.18,1.2,1,2.5,2
8024,佑華,0.3,0.3,0.3,0.2,0.5,1,1,0.23,1.88,1.23
8027,鈦昇,0.3,0,0,0.31,1.2,0.2,0,0,0,0
8033,雷虎,0,0,0,0,0,0,0,0,0,0
8038,長園科,0,0,0,0,0,0,0,0,0,0
8042,金山電,2,2.94,3.47,3,3,3.5,3.47,2.5,4,3
8047,星雲,0,0.35,0.35,0.35,0.35,0.2,0.2,0.15,0,0
8059,凱碩,0,0,0.2,0.5,0.6,0,0,0,0,1.8
8067,志旭,0,0,0,0,0,0,0,0,0,0
8068,全達,0,0,0,0,0,0,0,0,0,0
8077,洛碁,0,0,0,0,0,0,0,0,0,0
8080,永利聯合,0,0,0,0,0,0.17,0,0,0,0
8084,巨虹,0,0,0,0,0,0,0,0,0,0
8085,福華,0,0,0,0,0,0,0,0,0,0
8087,華鎂鑫,0,0.1,0,0,0,0,0.2,0,0,0.15
8092,建暐,0,0,0,0,0,0,0,0,0,0
8093,保銳,0,0,0,0,0,0,0,0,0,0.7
8097,常珵,0,0,0,0,0,0,0,0,0,0
8101,華冠,0,0,0,0,0,0,0,0.3,0,0
8110,華東,0.3,0.85,0.25,0.21,0.35,0.13,0,0,0.46,0.12
8121,越峰,0,0,0,0,0,0,0,0.6,0.98,0
8147,正淩,0.55,2,2,2,1.84,0.5,0.5,0.5,0.3,0
8201,無敵,0,0,0,0,0,0,0,0.5,0.2,0.8
8277,商丞,0,0,0,0,0,0.5,0,0,0,2
8289,泰藝,0.4,0.3,0.5,0.62,0.65,0.5,0,0.65,1.3,0.64
8291,尚茂,0,0,0,0,0,0,0,0,0.67,0
8403,盛弘,0.5,0.5,0.5,1.49,0.49,0.5,0.5,0.44,1.5,1
8409,商之器,0,0,0,0,0,0,0,0.2,0.2,0
8411,福貞-KY,0,0.35,0.35,0.3,0.84,0.35,0.35,1,1,0.5
8418,捷必勝-KY,0,0,0.2,0,0.2,0.45,0.35,2,0.2,
8421,旭源,0.35,0.3,1.18,0.49,0,0,0.8,0.45,1.2,0
8426,紅木-KY,0,1.7,4,2.5,3,3.5,3,3,0,
8431,匯鑽科,0,0,0,0,1.32,0.7,1.01,0.59,0.6,
8444,綠河-KY,2,4.2,3.1,2.2,2,0.32,0.48,,,
8450,霹靂,0.8,0,2,2.56,1.4,3.5,3.1,,,
8476,台境,0,0,0.55,0.1,0.87,,,,,
8932,宏大,0.6,0,0,0,0,0,0,0,0,0
8933,愛地雅,0,0,0.2,0.5,0.4,0.29,0.1,0.12,0.2,0.25
8934,衡平,0,0,0,0,0,0,0,0,0,0
8935,邦泰,0,0,0,0,0,0,0,0,0,0
8940,新天地,0,0,0,0,0,0,1,2,0.85,0.1
9906,欣巴巴,0,0,0,0,0,0,0,0,0,0
9907,統一實,0.47,0.5,0.38,0.32,0.45,0.65,0.15,0.55,0.8,0.7
9912,偉聯,0,0,0,0,1,1,4.5,0,0,0
9928,中視,0,0,0,0,0,0,0,0,0,0
9929,秋雨,0,0,0,0,0,0,0,0,0,0
9944,新麗,0,0.3,0.3,0.3,0.39,0.38,0.2,0.2,0.5,0.2
9949,琉園,0,0,0,0,0.3,0.6,0.65,0.55,0.8,0.87
9950,萬國通,0,0,0,0.34,0.44,1.12,1.06,1.19,1.27,1.6
9955,佳龍,0,0,0,0,0,0,0.3,0,1.74,2
